image_width,image_height,filter_size,filter_type,version,device_name,block_width,block_height,repeat_count,estimated_operations,cpu_time_ms,cpu_min_time_ms,cpu_max_time_ms,cpu_stddev_time_ms,gpu_kernel_time_ms,gpu_kernel_min_time_ms,gpu_kernel_max_time_ms,gpu_kernel_stddev_time_ms,gpu_total_time_ms,gpu_total_min_time_ms,gpu_total_max_time_ms,gpu_total_stddev_time_ms,gpu_allocation_time_ms,gpu_host_to_device_time_ms,gpu_device_to_host_time_ms,gpu_free_time_ms,kernel_speedup,total_speedup,cpu_gflops,gpu_kernel_gflops,max_abs_error,mean_abs_error,passed
512,512,11,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.971180,28.526500,32.976500,1.603743,0.318278,0.317248,0.319488,0.000725,2.624878,2.623848,2.626088,0.000725,0.176200,0.527700,0.989400,0.613300,94.166555,11.418121,2.116662,199.318737,0.000000,0.000000,true
512,512,11,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,11534336,29.971180,28.526500,32.976500,1.603743,0.119590,0.117088,0.122720,0.001973,2.113190,2.110688,2.116320,0.001973,0.283200,0.602300,0.539400,0.568700,250.615266,14.182906,0.384848,96.448678,0.000000,0.000000,true
512,512,11,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.971180,28.526500,32.976500,1.603743,0.328691,0.325184,0.334368,0.003322,2.856091,2.852584,2.861768,0.003322,0.320800,0.829700,0.708600,0.668300,91.183397,10.493776,2.116662,193.004403,0.000000,0.000000,true
512,512,11,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.971180,28.526500,32.976500,1.603743,0.341990,0.338368,0.348160,0.003641,2.488590,2.484968,2.494760,0.003641,0.197000,0.772700,0.579400,0.597500,87.637489,12.043436,2.116662,185.498915,0.000000,0.000000,true
512,512,11,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.971180,28.526500,32.976500,1.603743,0.194995,0.186976,0.212352,0.009017,3.488995,3.480976,3.506352,0.009017,0.503200,0.896900,1.019100,0.874800,153.702142,8.590204,2.116662,325.335433,0.000000,0.000000,true
512,512,11,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,11534336,29.971180,28.526500,32.976500,1.603743,0.114797,0.106944,0.137792,0.011609,3.476297,3.468444,3.499292,0.011609,0.809600,1.527300,0.563600,0.461000,261.080269,8.621583,0.384848,100.476109,0.000000,0.000000,true
512,512,11,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.971180,28.526500,32.976500,1.603743,0.350221,0.328608,0.371200,0.017701,2.808121,2.786508,2.829100,0.017701,0.262900,0.593900,0.630200,0.970900,85.577954,10.673038,2.116662,181.139575,0.000000,0.000000,true
512,512,11,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.971180,28.526500,32.976500,1.603743,0.340115,0.337536,0.344064,0.003083,3.280915,3.278336,3.284864,0.003083,0.427000,1.504100,0.545100,0.464600,88.120672,9.135006,2.116662,186.521648,0.000000,0.000000,true
512,512,11,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.971180,28.526500,32.976500,1.603743,0.194240,0.182528,0.210912,0.012670,1.933340,1.921628,1.950012,0.012670,0.156500,0.591300,0.525100,0.466200,154.299732,15.502281,2.116662,326.600328,0.000000,0.000000,true
512,512,11,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,11534336,29.971180,28.526500,32.976500,1.603743,0.115827,0.114528,0.117728,0.001122,2.026827,2.025528,2.028728,0.001122,0.236700,0.697500,0.612200,0.364600,258.757702,14.787240,0.384848,99.582274,0.000000,0.000000,true
512,512,11,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.738726,0.737280,0.740992,0.001303,3.997026,3.995580,3.999292,0.001303,0.747600,1.386700,0.584600,0.539400,39.673606,7.332436,2.164562,85.875972,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.493894,0.491424,0.495712,0.001984,3.263094,3.260624,3.264912,0.001984,0.463100,0.862700,0.900500,0.542900,59.340499,8.981640,2.164562,128.446178,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.349882,0.348896,0.350208,0.000500,2.263682,2.262696,2.264008,0.000500,0.197200,0.688200,0.582500,0.445900,83.765308,12.947024,2.164562,181.315187,0.000000,0.000000,true
512,512,11,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,11534336,29.307940,28.313800,30.739400,0.887512,0.161562,0.160352,0.163680,0.001216,1.934962,1.933752,1.937080,0.001216,0.254600,0.638400,0.504900,0.375500,181.404121,15.146523,0.393557,71.392806,0.000000,0.000000,true
512,512,11,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.460608,0.450496,0.468000,0.006696,3.788308,3.778196,3.795700,0.006696,0.173300,0.708100,1.218100,1.228200,63.628812,7.736420,2.164562,137.728498,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.470810,0.457504,0.486880,0.011265,2.347410,2.334104,2.363480,0.011265,0.175800,0.606400,0.638100,0.456300,62.250090,12.485226,2.164562,134.744168,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.323846,0.321536,0.327584,0.002004,2.819046,2.816736,2.822784,0.002004,0.506200,0.952200,0.548900,0.487900,90.499508,10.396402,2.164562,195.891781,0.000000,0.000000,true
512,512,11,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,11534336,29.307940,28.313800,30.739400,0.887512,0.120083,0.118624,0.121536,0.001179,4.097283,4.095824,4.098736,0.001179,0.530100,1.123000,1.153600,1.170500,244.063614,7.153018,0.393557,96.052869,0.000000,0.000000,true
512,512,11,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.329325,0.327648,0.330336,0.000905,2.106925,2.105248,2.107936,0.000905,0.201600,0.621000,0.573100,0.381900,88.994025,13.910292,2.164562,192.633069,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.345498,0.344064,0.348256,0.001572,3.626398,3.624964,3.629156,0.001572,0.438800,0.929300,1.016200,0.896600,84.828201,8.081833,2.164562,183.615885,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.307940,28.313800,30.739400,0.887512,0.189568,0.188416,0.190944,0.000819,1.872768,1.871616,1.874144,0.000819,0.174600,0.695200,0.510200,0.303200,154.603835,15.649531,2.164562,334.649559,0.000000,0.000000,true
512,512,11,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,11534336,29.307940,28.313800,30.739400,0.887512,0.108461,0.106592,0.109824,0.001263,2.132361,2.130492,2.133724,0.001263,0.489100,0.607400,0.514900,0.412500,270.216889,13.744363,0.393557,106.345666,0.000000,0.000000,true
512,512,11,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.363674,0.332928,0.374720,0.015734,2.709674,2.678928,2.720720,0.015734,0.189900,0.569400,0.846600,0.740100,80.588582,10.816041,2.164562,174.438968,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.345779,0.342528,0.358240,0.006233,3.405679,3.402428,3.418140,0.006233,0.656300,1.418700,0.556400,0.428500,84.759118,8.605608,2.164562,183.466352,0.000000,0.000000,true
512,512,11,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.307940,28.313800,30.739400,0.887512,0.217530,0.206848,0.236608,0.011484,2.213930,2.203248,2.233008,0.011484,0.148200,0.700200,0.741100,0.406900,134.730815,13.237973,2.164562,291.633178,0.000000,0.000000,true
512,512,11,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,11534336,29.307940,28.313800,30.739400,0.887512,0.127955,0.119968,0.138016,0.006760,2.112555,2.104568,2.122616,0.006760,0.191400,0.663100,0.591300,0.538800,229.048449,13.873219,0.393557,90.143550,0.000000,0.000000,true
512,512,11,sharpen,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.737869,0.735936,0.742048,0.002145,3.174269,3.172336,3.178448,0.002145,0.689000,0.629700,0.580000,0.537700,39.364125,9.150315,2.184115,85.975782,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.491667,0.489248,0.495424,0.002442,2.412667,2.410248,2.416424,0.002442,0.259100,0.755400,0.557800,0.348700,59.075651,12.038776,2.184115,129.028024,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.351194,0.348928,0.353696,0.001692,2.333894,2.331628,2.336396,0.001692,0.147100,0.629800,0.615300,0.590500,82.705265,12.445109,2.184115,180.637824,0.000001,0.000000,true
512,512,11,sharpen,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.469171,0.450560,0.493472,0.016885,2.915771,2.897160,2.940072,0.016885,0.304800,1.222800,0.577300,0.341700,61.908233,9.961536,2.184115,135.214710,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.491693,0.459296,0.532704,0.023586,2.872393,2.839996,2.913404,0.023586,0.177200,0.613700,0.771100,0.818700,59.072575,10.111974,2.184115,129.021308,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.316806,0.315872,0.317440,0.000557,2.124506,2.123572,2.125140,0.000557,0.268200,0.639000,0.513300,0.387200,91.682365,13.671675,2.184115,200.244844,0.000001,0.000000,true
512,512,11,sharpen,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.358022,0.340512,0.371168,0.011651,3.377422,3.359912,3.390568,0.011651,0.216200,0.655300,0.956900,1.191000,81.127774,8.599919,2.184115,177.192400,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.347885,0.339904,0.363264,0.009967,2.149985,2.142004,2.165364,0.009967,0.204500,0.629400,0.563800,0.404400,83.491892,13.509658,2.184115,182.355907,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.045560,28.256900,29.669200,0.465879,0.208499,0.188000,0.225312,0.016261,3.057399,3.036900,3.074212,0.016261,0.253000,0.703600,0.836400,1.055900,139.307777,9.500088,2.184115,304.264229,0.000001,0.000000,true
512,512,11,sharpen,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.329280,0.328032,0.330400,0.000993,1.968080,1.966832,1.969200,0.000993,0.176900,0.623400,0.532400,0.306100,88.209306,14.758323,2.184115,192.659284,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.351789,0.340672,0.378240,0.013843,2.945089,2.933972,2.971540,0.013843,0.219600,0.520000,0.659000,1.194700,82.565336,9.862372,2.184115,180.332202,0.000001,0.000000,true
512,512,11,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.045560,28.256900,29.669200,0.465879,0.182522,0.182048,0.183328,0.000473,1.864222,1.863748,1.865028,0.000473,0.222800,0.577500,0.539200,0.342200,159.134922,15.580530,2.184115,347.568996,0.000001,0.000000,true
512,512,11,sobel,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.742061,0.737280,0.747456,0.003577,2.900961,2.896180,2.906356,0.003577,0.269400,0.837500,0.556700,0.495300,39.416258,10.082611,2.168904,85.490094,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.509574,0.493216,0.546624,0.019102,3.193174,3.176816,3.230224,0.019102,0.165900,0.674000,0.749600,1.094100,57.399390,9.159932,2.168904,124.493788,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.354771,0.350208,0.371744,0.008490,2.049071,2.044508,2.066044,0.008490,0.188300,0.600500,0.568600,0.336900,82.445418,14.274399,2.168904,178.816227,0.000000,0.000000,true
512,512,11,sobel,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.469421,0.450784,0.491296,0.013021,3.390021,3.371384,3.411896,0.013021,0.362700,0.700400,1.098900,0.758600,62.309254,8.628047,2.168904,135.142814,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.458342,0.457280,0.460128,0.000995,2.219342,2.218280,2.221128,0.000995,0.168400,0.593200,0.580800,0.418600,63.815304,13.179246,2.168904,138.409293,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.319738,0.315648,0.323808,0.002830,2.783738,2.779648,2.787808,0.002830,0.370800,1.150700,0.523100,0.419400,91.478950,10.507190,2.168904,198.409095,0.000000,0.000000,true
512,512,11,sobel,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.327590,0.323456,0.341568,0.007027,2.122990,2.118856,2.136968,0.007027,0.161900,0.592300,0.669200,0.372000,89.286074,13.777387,2.168904,193.652956,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.342048,0.338880,0.346080,0.002661,2.885548,2.882380,2.889580,0.002661,0.494200,0.946400,0.603700,0.499200,85.512150,10.136466,2.168904,185.467676,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,63438848,29.249260,28.846500,29.755800,0.309633,0.190797,0.187232,0.202688,0.005967,1.778797,1.775232,1.790688,0.005967,0.216200,0.572000,0.524400,0.275400,153.300578,16.443283,2.168904,332.494295,0.000000,0.000000,true
512,512,11,sobel,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.364454,0.350752,0.378912,0.009960,3.384054,3.370352,3.398512,0.009960,0.196000,0.591100,1.049500,1.183000,80.254923,8.643259,2.168904,174.065255,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.338522,0.337920,0.339552,0.000730,1.973922,1.973320,1.974952,0.000730,0.173300,0.615400,0.548600,0.298100,86.402936,14.817843,2.168904,187.399705,0.000000,0.000000,true
512,512,11,sobel,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,63438848,29.249260,28.846500,29.755800,0.309633,0.186010,0.181632,0.196608,0.005472,3.515310,3.510932,3.525908,0.005472,0.434000,0.829100,0.833600,1.232600,157.245969,8.320536,2.168904,341.051471,0.000000,0.000000,true
1024,1024,3,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.274432,0.273408,0.275968,0.000842,4.072632,4.071608,4.074168,0.000842,0.444900,1.225400,1.416100,0.711800,53.385103,3.597325,1.288302,68.776122,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.268314,0.266368,0.270720,0.001631,4.538414,4.536468,4.540820,0.001631,0.662500,1.517800,1.444800,0.645000,54.602451,3.228128,1.288302,70.344433,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.242029,0.240576,0.243168,0.000996,4.598829,4.597376,4.599968,0.000996,0.929100,1.564300,1.277100,0.586300,60.532383,3.185720,1.288302,77.983976,0.000000,0.000000,true
1024,1024,3,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,12582912,14.650580,14.398800,15.043900,0.257076,0.301485,0.298720,0.306848,0.003112,6.441185,6.438420,6.446548,0.003112,1.300600,2.353500,1.577600,0.908000,48.594755,2.274516,0.858868,41.736472,0.000000,0.000000,true
1024,1024,3,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.229510,0.228768,0.230656,0.000620,5.402610,5.401868,5.403756,0.000620,1.223100,2.054500,1.267100,0.628400,63.834057,2.711759,1.288302,82.237528,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.275962,0.273952,0.278528,0.001583,5.045862,5.043852,5.048428,0.001583,1.046700,1.757500,1.362000,0.603700,53.089198,2.903484,1.288302,68.394907,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.241024,0.240384,0.241952,0.000609,5.240024,5.239384,5.240952,0.000609,1.317900,1.631300,1.390600,0.659200,60.784735,2.795899,1.288302,78.309080,0.000000,0.000000,true
1024,1024,3,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,12582912,14.650580,14.398800,15.043900,0.257076,0.284666,0.282464,0.289856,0.002666,6.435666,6.433464,6.440856,0.002666,1.410700,2.617700,1.317300,0.805300,51.465931,2.276467,0.858868,44.202433,0.000000,0.000000,true
1024,1024,3,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.228237,0.227328,0.228992,0.000640,5.276237,5.275328,5.276992,0.000640,0.994200,2.162300,1.314700,0.576800,64.190262,2.776710,1.288302,82.696427,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.256211,0.251392,0.272832,0.008328,6.077911,6.073092,6.094532,0.008328,0.453700,3.404600,1.337500,0.625900,57.181651,2.410463,1.288302,73.667222,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,14.650580,14.398800,15.043900,0.257076,0.233798,0.233472,0.234400,0.000366,5.311498,5.311172,5.312100,0.000366,1.095600,1.773900,1.520300,0.687900,62.663303,2.758276,1.288302,80.729244,0.000000,0.000000,true
1024,1024,3,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,12582912,14.650580,14.398800,15.043900,0.257076,0.292832,0.280000,0.310944,0.014531,5.365132,5.352300,5.383244,0.014531,0.524300,2.168100,1.658100,0.721800,50.030666,2.730703,0.858868,42.969730,0.000000,0.000000,true
1024,1024,3,box,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.254285,0.252640,0.255904,0.001226,5.882885,5.881240,5.884504,0.001226,0.473100,2.045600,2.267900,0.842000,57.614848,2.490373,1.288302,74.225310,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.269126,0.267264,0.271168,0.001429,5.684326,5.682464,5.686368,0.001429,0.289100,2.183800,2.253400,0.688900,54.437544,2.577364,1.288302,70.131983,0.000000,0.000000,true
1024,1024,3,box,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,18874368,14.650580,14.398800,15.043900,0.257076,0.263507,0.249792,0.304640,0.020829,6.328407,6.314692,6.369540,0.020829,0.209600,1.951500,3.069900,0.833900,55.598407,2.315050,1.288302,71.627526,0.000000,0.000000,true
1024,1024,3,box,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,12582912,14.650580,14.398800,15.043900,0.257076,0.297338,0.295328,0.300096,0.001869,6.257838,6.255828,6.260596,0.001869,0.305000,1.739200,2.092200,1.824100,49.272543,2.341157,0.858868,42.318603,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.275002,0.273248,0.276448,0.001201,4.570302,4.568548,4.571748,0.001201,0.762200,1.566900,1.420800,0.545400,49.728366,2.992227,1.380171,68.633667,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.269363,0.267296,0.271488,0.001476,5.672763,5.670696,5.674888,0.001476,1.470500,1.953900,1.428900,0.550100,50.769297,2.410709,1.380171,70.070330,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.241869,0.241408,0.242944,0.000560,4.684269,4.683808,4.685344,0.000560,1.434700,1.246600,1.284600,0.476500,56.540487,2.919427,1.380171,78.035562,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",8,8,5,12582912,13.675380,13.364600,14.263200,0.312540,0.298413,0.296224,0.302784,0.002379,6.029813,6.027624,6.034184,0.002379,0.687600,3.014800,1.349400,0.679600,45.827056,2.267961,0.920114,42.166127,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,13.675380,13.364600,14.263200,0.312540,0.230387,0.229376,0.231872,0.001053,6.046787,6.045776,6.048272,0.001053,0.423900,3.583000,1.275700,0.533800,59.358245,2.261594,1.380171,81.924551,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,13.675380,13.364600,14.263200,0.312540,0.273882,0.270080,0.276448,0.002439,5.767682,5.763880,5.770248,0.002439,0.538500,2.894000,1.476800,0.584500,49.931722,2.371036,1.380171,68.914333,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,18874368,13.675380,13.364600,14.263200,0.312540,0.242304,0.241632,0.243328,0.000823,5.678604,5.677932,5.679628,0.000823,0.566700,3.071500,1.382000,0.416100,56.438936,2.408229,1.380171,77.895404,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",16,16,5,12582912,13.675380,13.364600,14.263200,0.312540,0.291718,0.284288,0.304704,0.008488,6.905718,6.898288,6.918704,0.008488,0.852900,3.700500,1.433500,0.627100,46.878702,1.980298,0.920114,43.133762,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.228461,0.227360,0.229856,0.000991,5.428561,5.427460,5.429956,0.000991,0.707800,2.735500,1.303600,0.453200,59.858760,2.519154,1.380171,82.615347,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.253690,0.251328,0.258048,0.002339,5.669290,5.666928,5.673648,0.002339,0.675500,2.900400,1.365700,0.474000,53.905956,2.412186,1.380171,74.399457,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,18874368,13.675380,13.364600,14.263200,0.312540,0.238419,0.231424,0.245760,0.005413,5.273419,5.266424,5.280760,0.005413,0.587600,2.598000,1.305300,0.544100,57.358553,2.593266,1.380171,79.164632,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_separable,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,8,5,12582912,13.675380,13.364600,14.263200,0.312540,0.299514,0.278528,0.315168,0.016524,5.637214,5.616228,5.652868,0.016524,0.310300,2.413700,2.034400,0.579300,45.658628,2.425911,0.920114,42.011155,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_naive_global_memory,"NVIDIA GeForce GTX 1650 with Max-Q Design",32,16,5,18874368,13.675380,13.364600,14.263200,0.312540,0.266989,0.253536,0.283072,0.012259,6.224089,6.210636,6.240172,0.012259,0.203400,1.869200,3.279600,0.604900,51.220801,2.197170,1.380171,70.693483,0.000000,0.000000,true
